AnalogDevicesLinearTechnology_LT1122CCN8PBF,Linear Technology,LT1122,part_family,Y
AnalogDevicesLinearTechnology_LT1122CCN8PBF,Linear Technology,LT1122,typ_supply_current,7 mA
AnalogDevicesLinearTechnology_LT1122CCN8PBF,Linear Technology,LT1122,typ_supply_current,7.5 mA
AnalogDevicesLinearTechnology_LT1122CCN8PBF,Linear Technology,LT1122,typ_supply_current,7.8 mA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351,part_family,Y
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351,typ_supply_current,10 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351,typ_supply_current,20 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351,typ_supply_current,220 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351,typ_supply_current,250 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351,typ_supply_current,30 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CMS8,part_family,N
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CMS8,typ_supply_current,10 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CMS8,typ_supply_current,20 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CMS8,typ_supply_current,220 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CMS8,typ_supply_current,250 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CMS8,typ_supply_current,30 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CN8,part_family,N
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CN8,typ_supply_current,10 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CN8,typ_supply_current,20 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CN8,typ_supply_current,220 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CN8,typ_supply_current,250 uA
AnalogDevicesLinearTechnology_LT1351CN8PBF,Linear Technology,LT1351CN8,typ_supply_current,30 uA
