amc1200,Texas Instruments,AMC1200,typ_supply_current,5.4 mA
amc1200,Texas Instruments,AMC1200,typ_supply_current,3.8 mA
amc1200,Texas Instruments,AMC1200,typ_supply_current,4.4 mA
amc1200,Texas Instruments,AMC1200B,typ_supply_current,5.4 mA
amc1200,Texas Instruments,AMC1200B,typ_supply_current,3.8 mA
amc1200,Texas Instruments,AMC1200B,typ_supply_current,4.4 mA
amc1200,Texas Instruments,AMC1200BDUB,typ_supply_current,5.4 mA
amc1200,Texas Instruments,AMC1200BDUB,typ_supply_current,3.8 mA
amc1200,Texas Instruments,AMC1200BDUB,typ_supply_current,4.4 mA
amc1200,Texas Instruments,AMC1200BDUBR,typ_supply_current,5.4 mA
amc1200,Texas Instruments,AMC1200BDUBR,typ_supply_current,3.8 mA
amc1200,Texas Instruments,AMC1200BDUBR,typ_supply_current,4.4 mA
amc1200,Texas Instruments,AMC1200BDWV,typ_supply_current,5.4 mA
amc1200,Texas Instruments,AMC1200BDWV,typ_supply_current,3.8 mA
amc1200,Texas Instruments,AMC1200BDWV,typ_supply_current,4.4 mA
amc1200,Texas Instruments,AMC1200BDWVR,typ_supply_current,5.4 mA
amc1200,Texas Instruments,AMC1200BDWVR,typ_supply_current,3.8 mA
amc1200,Texas Instruments,AMC1200BDWVR,typ_supply_current,4.4 mA
amc1200,Texas Instruments,AMC1200SDUB,typ_supply_current,5.4 mA
amc1200,Texas Instruments,AMC1200SDUB,typ_supply_current,3.8 mA
amc1200,Texas Instruments,AMC1200SDUB,typ_supply_current,4.4 mA
amc1200,Texas Instruments,AMC1200SDUBR,typ_supply_current,5.4 mA
amc1200,Texas Instruments,AMC1200SDUBR,typ_supply_current,3.8 mA
amc1200,Texas Instruments,AMC1200SDUBR,typ_supply_current,4.4 mA
amc1200-q1,Texas Instruments,AMC1200-Q1,typ_supply_current,5.4 mA
amc1200-q1,Texas Instruments,AMC1200-Q1,typ_supply_current,3.8 mA
amc1200-q1,Texas Instruments,AMC1200-Q1,typ_supply_current,4.4 mA
amc1200-q1,Texas Instruments,AMC1200STDUBRQ1,typ_supply_current,5.4 mA
amc1200-q1,Texas Instruments,AMC1200STDUBRQ1,typ_supply_current,3.8 mA
